id_annonce;titre;description;prix;surface_m2;prix_m2;pieces;chambres;salles_de_bain;type_bien;ville;code_postal;quartier;balcon;terrasse;jardin;ascenseur;cave;nb_parkings;etage;nb_etages_immeuble;surface_terrain_m2;classe_energie;classe_ges;date_publication;date_modification;frais_a_charge;prix_hors_frais;bien_neuf;type_compte;annonce_pro;url
hektor-gravier11-314;T3 dernier étage apreçu mer;Situé dans un quartier calme et recherché de Toulon, à proximité de la gare, des commerces, écoles, commerce et centre-ville, cet emplacement offre un cadre de vie pratique et agréable. Niché dans un environnement résidentiel soigné, il séduit par son atmosphère paisible et sa vue dégagée sur la ville et la mer.<br> Au 7ème et dernier étage, découvrez ce bel appartement de 50,32m2 carrez, lumineux et traversant, bénéficiant d'un apperçu mer.<br> Il se compose d'un séjour, une cuisine ouvrant sur;143000.0;51.0;2803.92;3.0;2.0;;Appartement;Toulon;83000;Saint-Roch;0;0;0;1;1;1.0;7.0;;;E;E;2026-01-24T10:41:06.142Z;2026-02-21T05:07:27.577Z;seller;143000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-gravier11-314
iad-france-1962353;Vente Appartement 3 pièces;iad France - Emma Colin vous propose: Toulon Ouest – Saint-Roch | Appartement T3 | Balcon <br>Situé au premier étage, cet appartement T3 de 63 m² offre de beaux volumes et un agencement fonctionnel. <br>Il bénéficie d’un accès immédiat à toutes les infrastructures du quotidien. <br>**Le bien se compose de**<br>•Un bel espace de vie de 32 m2, lumineux comprenant salon, séjour et cuisine ouverte avec accès au balcon. <br>•Un dégagement menant à l’espace nuit,<br>•Deux chambres, un espace de rangem;147000.0;63.0;2333.33;3.0;2.0;;Appartement;Toulon;83200;Saint-Roch;0;0;0;0;1;;1.0;4.0;;C;A;1970-01-01T00:00:00.000Z;2026-02-25T16:51:47.977Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1962353
netty-company53630wyb-appt-2647;Grand T3 traversant ST ROCH;L'agence BARRESI IMMOBILIER vous propose à la vente <br>Ce spacieux T3 d'environs 63 m2, traversant est situé au 2eme étage sans ascenseur d'une petite copropriété de St Roch.<br>Les volumes et la luminosité de cet appartement vous séduiront.<br>Il propose une grande pièce de vie de 34 m2 ouverte sur cuisine, 2 belles chambres dont une avec petit balcon, et l'autre donnant sur cour.<br>Une salle d'eau et une toilette séparée, ainsi qu'une cave complètent ce beau produit.<br>Le parking sur rue es;148400.0;62.8;2363.06;3.0;2.0;;Appartement;Toulon;83000;Saint-Roch;0;0;0;0;1;;2.0;4.0;;D;B;2026-01-11T18:11:51.630Z;2026-03-10T07:07:44.154Z;seller;148400.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/netty-company53630wyb-appt-2647
immo-facile-58906350;Appartement Toulon 4 pièce(s) 67 m2;CENTRE OUEST DE TOULON<br>Situé à seulement deux minutes des transports, des commerces et des routes principales, dans une petite résidence soignée avec ascenseur, Immodefrance vous présente en exclusivité un bel appartement T4 de 67m² en étage élevé, offrant une exposition traversante EST/OUEST et assurant une grande luminosité, il dispose d'un spacieux salon/séjour de 25m² qui s'ouvre sur une magnifique terrasse. Il comprend également deux chambres lumineuses, une salle d'eau au gout du jour,;149000.0;67.0;2223.88;4.0;2.0;;Appartement;Toulon;83000;Saint-Roch;0;0;0;1;1;;4.0;6.0;;D;D;1970-01-01T00:00:00.000Z;2026-03-09T18:58:33.627Z;seller;149000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/immo-facile-58906350
hektor-mourillon-389587;TOULON - ST ROCH - APPARTEMENT DUPLEX - 4 PIECES - 3 CHAMBRE;À vendre : duplex de 67 m2 Carrez situé dans le quartier de Saint-Roch, proche du centre-ville. Installé au troisième et dernier étage d'un petit immeuble, il offre un lumineux séjour de 45 m2, une chambre et une salle d'eau au premier niveau, ainsi que deux autres chambres avec salle de bains à l'étage.<br> Le bien est vendu vide.<br> Bien rare dans un quartier recherché, avec beaux volumes et forte demande locative.<br>;149000.0;67.0;2223.88;4.0;3.0;1.0;Appartement;Toulon;83200;Saint-Roch;0;0;0;0;0;;3.0;4.0;;C;F;1970-01-01T00:00:00.000Z;2026-02-16T19:06:41.393Z;;149000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-389587
megagence-1-198914;Appartement T3 traversant rénové avec balcons;Venez découvrir cet appartement traversant entièrement rénové d’env 53m²,offrant un cadre de vie confortable et fonctionnel.<br>Il se compose d’un grand séjour lumineux avec balcon attenant, bénéficiant d’une exposition ouest, idéal pour profiter de la lumière naturelle en fin de journée.<br>L’espace nuit comprend 2 chambres,chacune équipée de placards intégrés, une salle d’eau moderne,ainsi que des WC indépendants.<br>Vous apprécierez également la grande cuisine séparée,avec balcon attenant,off;149000.0;53.0;2811.32;3.0;2.0;1.0;Appartement;Toulon;83000;Saint-Roch;0;0;0;0;0;;5.0;6.0;;C;B;2026-02-12T11:53:34.510Z;2026-02-25T18:54:14.655Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/megagence-1-198914
hektor-2247_EXPERTIMO22-268579;Studio entièrement refait à neuf.;MY FIRST immobilier vous propose :<br>Situé au premier étage d'un immeuble du quartier de Valbourdin, ce studio d'environ 22 m2 a été entièrement rénové avec des prestations actuelles et soignées, offrant un intérieur propre, fonctionnel et immédiatement exploitable.<br>L'espace de vie, climatisé, a été intelligemment optimisé pour préserver une belle sensation d'ouverture et de luminosité. Sans chambre séparée, il propose une configuration simple et efficace, avec un accès direct à une agréable;149000.0;21.8;6834.86;1.0;;;Appartement;Toulon;83200;Saint-Roch;0;0;0;0;0;1.0;1.0;3.0;;B;A;2026-03-05T10:36:10.602Z;2026-03-05T10:36:10.602Z;seller;149000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-2247_EXPERTIMO22-268579
iad-france-1924846;Vente Appartement 3 pièces;iad France - Laura Ropion vous propose: TOULON - PROCHE CENTRE VILLE - Appartement T3 à rénover avec TERRASSES et CELLIER<br>Idéalement situé avec une vue dégagée sur la ville, cet appartement de type T2 est situé au 7ème étage d'une résidence avec ASCENSEUR.<br>En entrant vous découvrirez l'espace de vie se composant d'une grande entrée avec placards de rangement, ainsi qu'un salon- salle à manger ouverts sur une terrasse exposée Ouest. Une cuisine séparée, ainsi qu'une chambre ouvertes sur une;155000.0;62.0;2500.0;3.0;1.0;;Appartement;Toulon;83000;Saint-Roch;0;1;0;1;0;;7.0;21.0;;C;C;1970-01-01T00:00:00.000Z;2026-02-25T16:34:20.534Z;purchaser;147000.0;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1924846
immo-facile-59702153;Appartement Toulon 3 pièce(s) 60m2 garage;Toulon ouest<br>T3 vendu occupé avec garage, résidence sécurisée<br>Situé à Toulon Ouest, au sein d'une résidence sécurisée et parfaitement entretenue, ce bel appartement T3 vendu occupé (702€ HC/mois) offre un cadre de vie calme et verdoyant.<br>L'appartement se compose d'une entrée, d'un séjour lumineux, d'une cuisine, de deux chambres, d'une salle de bains et de WC séparés.<br>La résidence bénéficie de beaux espaces verts, garantissant un calme absolu, tout en étant à proximité immédiate de t;155000.0;60.0;2583.33;3.0;2.0;1.0;Appartement;Toulon;83200;Saint-Roch;0;0;0;1;0;;1.0;;;C;A;2026-01-28T18:53:44.952Z;2026-02-28T10:15:02.723Z;seller;155000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/immo-facile-59702153
century-21-202_2305_3565;;TOULON SAINT-ROCH<br>Appartement de type 3 d'environ 66 m² situé au 2ème étage avec ascenseur d'un petit immeuble bien tenu.<br>Comprenant une entrée, un salon, une cuisine séparée, deux chambres, une salle de bain, wc, loggia.<br>Idéalement situé à deux pas des commodités, de la gare et du centre-ville.<br>Possibilité garage avec cave en sus. Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 1290.0 € et 1800.0 € indexées aux années 2021, 2022, 2023 (abonnements compri;155000.0;64.28;2411.33;3.0;2.0;1.0;Appartement;Toulon;83000;Saint-Roch;0;0;0;1;0;0.0;2.0;;;D;D;2026-02-28T01:46:36.309Z;2026-03-03T01:29:28.590Z;seller;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/century-21-202_2305_3565
iad-france-2029608;Vente Appartement 3 pièces;iad France - Mehdi Aznar vous propose: Grand T3 avec terrasse, cave et parking – Toulon Ouest<br>À découvrir à Toulon, dans le secteur Ouest : bel appartement T3 de 70 m² situé en rez-de-chaussée avec ascenseur au sein d’une petite résidence calme et sécurisée.<br>L’appartement se compose d’un grand salon-séjour lumineux, d’une cuisine, de 2 chambres confortables avec la possibilité d’aménager une 3ᵉ chambre selon vos besoins. Vous trouverez également une salle d’eau et un WC indépendant.<br>Côt;156000.0;70.0;2228.57;3.0;2.0;;Appartement;Toulon;83200;Saint-Roch;0;1;0;1;0;;0.0;4.0;;NS;NS;2026-03-09T13:57:01.027Z;2026-03-09T13:57:01.027Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-2029608
netty-company53630wyb-appt-2658;T3 loué – Bail non meublé – Parking – Toulon Ouest;Investissement locatif sécurisé - Rendement net 4,85 % -T3 vendu occupé – Toulon Ouest<br> <br>Emplacement recherché - Revenus immédiats - Locataire en place<br>Appartement T3 traversant de 61,13 m² Carrez, situé au 1 er étage avec ascenseur d'une résidence sécurisée, au calme, à proximité immédiate de la gare, de l'arsenal, des commerces et des transports.<br>Vente occupée - investissement clé en main<br>Prix de vente : 159 000 €<br>Loyer : 890 € HC / mois (appartement + parking)<br>Charges de;159000.0;61.13;2601.01;3.0;2.0;;Appartement;Toulon;83200;Saint-Roch;0;0;0;1;1;1.0;1.0;6.0;;B;A;2026-01-30T17:57:18.564Z;2026-03-07T20:55:17.489Z;seller;159000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/netty-company53630wyb-appt-2658
ag920856-508412537;Appartement 83000;A VENDRE à TOULON - APPARTEMENT T4 OCCUPE A Toulon, nous vous proposons un appartement de type 4 vendu occupé, idéal pour un investissement locatif sécurisé, d'environ 75 m². Il est actuellement loué avec un bail en cours jusqu'en octobre 2028, offrant une rentabilité attractive de 6%. Situé dans un environnement urbain bien desservi, cet appartement se compose de trois chambres, d'un séjour ouvrant sur un balcon de 8.50 M2 exposé plein sud, une cuisine indépendante ouvrant sur une loggia fermée;159000.0;75.0;2120.0;4.0;3.0;;Appartement;Toulon;83000;Saint-Roch;1;0;0;0;1;0.0;1.0;6.0;;D;D;2026-01-15T17:32:16.288Z;2026-03-08T10:27:10.862Z;seller;150096.0;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/ag920856-508412537
nestenn-1-99939432601;Grand Appartement 3 de pièces à Toulon Ouest;Toulon <br>Découvrez cet appartement T3 à vendre situé à Toulon Ouest, dans une petite résidence, idéal pour une famille, premier achat ou investissement locatif. D'une superficie de 70 m², comprenant un grand salon séjour, 2 chambres confortables, possibilité de 3ème chambre.<br>L'appartement dispose également d'une terrasse, d'une cave et d'une place de parking privative.<br>Côté localisation, vous serez à seulement 2 minutes des arrêts de bus et des écoles, et à 5 minutes de la gare. À proxim;159900.0;70.0;2284.29;3.0;2.0;;Appartement;Toulon;83200;Saint-Roch;0;0;0;1;1;1.0;0.0;4.0;;D;D;2026-02-20T13:20:13.883Z;2026-03-06T11:39:50.760Z;seller;159900.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/nestenn-1-99939432601
hektor-lessablettes-390442;Appartement type 4 65m2 rénové;TOULON OUEST - Découvrez ce très bel appartement de type T4 de 65m2, idéalement situé grâce à la proximité des commodités, des écoles, des transports en commun.<br> Situé au 1er étage sur 3 sans ascenseur, ce dernier se compose comme suivant : entrée, cuisine séparée équipée avec loggia fermée, un séjour, balcon, 3 chambres, 1 WC, 1 salle d'eau.<br> Tout a été refait intégralement, appartement entièrement climatisé, vendu meublé et entièrement équipé.<br> Parfait pour un projet de colocation ou;160000.0;65.0;2461.54;4.0;3.0;;Appartement;Toulon;83200;Saint-Roch;0;0;0;0;1;;1.0;4.0;;C;A;2026-03-05T09:38:39.559Z;2026-03-05T09:38:39.559Z;seller;160000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-lessablettes-390442
hektor-Agence-Gambetta-1082;Entre le pont du las et le centre, appartement de type 4 act;Toulon, a proximité du centre , dans immeuble bourgeois, superbe appartement traversant de type 4 intégralement rénové au deuxième et dernier étage, composé de 3 chambres, cuisine indépendante équipée au gout du jour, salle d'eau ,pièce de vie lumineuse.L'appartement est équipé de double vitrage, climatisation réversible,électricité refaite.L'appartement est actuellement loué 825 euros par mois. <br>;160000.0;74.0;2162.16;4.0;3.0;;Appartement;Toulon;83000;Saint-Roch;0;0;0;0;0;;2.0;3.0;;C;C;2026-01-21T16:57:43.561Z;2026-02-26T10:33:51.826Z;seller;160000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-Agence-Gambetta-1082
hektor-centreville-383937;TOULON OUEST lot de 2 appartements loués;TOULON OUEST - lot de deux appartements rénovés, l'un de 28m2 et l'autre de 30m2, respectivement loué 510 et 560e hors charges pour un loyer total de 1070e HORS CHARGES PAR MOIS<br>;162500.0;58.0;2801.72;3.0;2.0;;Appartement;Toulon;83200;Saint-Roch;0;0;0;0;1;;1.0;3.0;;E;C;1970-01-01T00:00:00.000Z;2026-02-19T21:23:21.490Z;seller;162500.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-383937
hektor-centreville-390071;TOULON SAINT ROCH - DERNIER ETAGE - T3 DE 120 M2 DONT 70 M2;Au dernier étage d'un petit immeuble de 3 étage aux faibles charges, appartement T3 atypique sous les toits.<br> D'une superficie de 120 m2 au sol dont 70 en carrez il se compose d'une grande pièce principale avec cuisine ouverte, deux chambres avec rangements, salle d'eau et wc indépendant.<br> Immeuble ravalé, parties communes propres.<br> A deux pas des commerces et du centre ville.<br> A voir ! <br>;163000.0;120.0;1358.33;3.0;2.0;;Appartement;Toulon;83000;Saint-Roch;0;0;0;0;0;;3.0;4.0;;B;A;2026-01-29T16:30:47.680Z;2026-03-04T09:19:53.195Z;seller;163000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-390071
century-21-202_2305_3488;;TOULON <br>Dans résidence bien entretenue et sans aucun travaux à prévoir.<br>Bel appartement de type 4 d'environ 76 m² situé au 1er étage avec ascenseur comprenant un grand salon avec cuisine américaine d'environ 42 m², deux chambres, une salle d'eau, wc séparés, de nombreux rangements, un balcon et une cave en sous-sol.<br>Au calme et à deux pas des commodités (écoles, transports, commerces, gare, autoroute)<br>Possibilité de louer un garage (120 euros par mois) ou un parking extérieur (70euro;165000.0;75.9;2173.91;4.0;2.0;0.0;Appartement;Toulon;83200;Saint-Roch;0;0;0;1;0;0.0;1.0;6.0;;NS;C;1970-01-01T00:00:00.000Z;2026-02-26T01:41:30.146Z;seller;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/century-21-202_2305_3488
iad-france-1931136;Vente Appartement 2 pièces;iad France - Cyril Roques vous propose: Magnifique Appartement T2 de 52 M² avec Garage, cave et deux loggias - Idéalement Situé à Toulon<br>Situé au cOEur de Toulon, à proximité de toutes les commodités, ce charmant appartement T2 avec la possibilité de le transformer en T3 est une véritable perle rare. Niché au 5ème étage d'un immeuble de 7 niveaux avec ascenseur, ce dernier offre un cadre de vie paisible et pratique.<br>Profitez d’un espace de vie baigné de lumière naturelle grâce à une exposi;169000.0;52.0;3250.0;2.0;1.0;;Appartement;Toulon;83000;Saint-Roch;0;0;0;1;1;;5.0;8.0;;D;C;1970-01-01T00:00:00.000Z;2026-02-25T15:40:37.715Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1931136
ag832778-509535281;Appartement T4 70 m2 Saint-Roch/ Pont du las;Appartement T4 de 70 m² situé en rez-de-chaussée, dans un secteur recherché, limitrophe entre Le Pont du Las et Saint-Roch. Ce bien se compose d'une entrée, d'un vaste salon-séjour, d'une cuisine indépendante, ainsi que de deux chambres spacieuses. Vous profiterez également d'une salle d'eau fonctionnelle, d'un WC séparé et d'une agréable terrasse exposée Est, au calme. L'appartement est lumineux, bien distribué et agréable à vivre au quotidien. Une cave vient compléter le bien, ainsi qu'une pla;169000.0;70.0;2414.29;4.0;2.0;;Appartement;Toulon;83200;Saint-Roch;0;0;0;1;0;0.0;0.0;5.0;;D;D;2026-01-28T14:27:42.281Z;2026-02-22T22:25:42.185Z;seller;169000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/ag832778-509535281
hektor-lessablettes-390476;Toulon - Castigneau - Appartement de type 4 en parfait état;Toulon, Castigneau, au 5ème étage avec ascenseur, offrant une belle vue dégagée, venez découvrir un très bel appartement de type 4 de 62m2. A 5min à pied de la gare de Toulon, de l'entrée de l'Arsenal et du centre ville, laissez vous séduire par cet appartement lumineux, traversant Sud Nord, comprenant : entrée avec placard, un séjour lumineux avec sa cuisine semi-ouverte équipée, loggia, un WC séparé, une salle d'eau, un petit balconet et 3 chambres. Cumulus neuf, double vitrage, climatisation;170000.0;63.0;2698.41;4.0;3.0;;Appartement;Toulon;83000;Saint-Roch;0;0;0;1;1;;5.0;8.0;;C;A;2026-02-24T14:07:03.121Z;2026-02-24T14:07:03.121Z;seller;170000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-lessablettes-390476
